"Label (Grouping)","SEX AND AGE","Total population","Male","Female","Sex ratio (males per 100 females)","Two or more races","One race","White","Black or African American","American Indian and Alaska Native","Asian","Native Hawaiian and Other Pacific Islander","Some other race","Two or more races"
"Autauga County, Alabama","","","","","","","","","","","","","","",""
"    Percent","","107,360","51.9%","48.1%","(X)","91.6%","8.4%","91.6%","81.8%","1.4%","6.0%","1.5%","0.3%","0.6%","8.4%"
"Nome Census Area, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","10,009","5,249","4,760","110.3","9,509","500","9,509","1,490","74","7,661","266","2","16","500"
"    Percent","","10,009","52.4%","47.6%","(X)","95.0%","5.0%","95.0%","14.9%","0.7%","76.5%","2.7%","0.0%","0.2%","5.0%"
"North Slope Borough, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","9,375","5,681","3,694","153.8","8,641","734","8,641","2,683","147","4,933","546","204","128","734"
"    Percent","","9,375","60.6%","39.4%","(X)","92.2%","7.8%","92.2%","28.6%","1.6%","52.6%","5.8%","2.2%","1.4%","7.8%"
"Northwest Arctic Borough, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","7,709","4,222","3,487","121.1","7,403","306","7,403","897","78","6,312","91","8","17","306"
"    Percent","","7,709","54.8%","45.2%","(X)","96.0%","4.0%","96.0%","11.6%","1.0%","81.9%","1.2%","0.1%","0.2%","4.0%"
"Petersburg Borough, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","3,278","1,660","1,618","102.6","2,992","286","2,992","2,207","66","225","476","6","12","286"
"    Percent","","3,278","50.6%","49.4%","(X)","91.3%","8.7%","91.3%","67.3%","2.0%","6.9%","14.5%","0.2%","0.4%","8.7%"
"Prince of Wales-Hyder Census Area, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","6,338","3,469","2,869","120.9","5,668","670","5,668","2,989","35","2,489","98","40","17","670"
"    Percent","","6,338","54.7%","45.3%","(X)","89.4%","10.6%","89.4%","47.2%","0.6%","39.3%","1.5%","0.6%","0.3%","10.6%"
"Sitka City and Borough, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","8,569","4,407","4,162","105.9","7,295","1,274","7,295","5,519","54","987","655","14","66","1,274"
"    Percent","","8,569","51.4%","48.6%","(X)","85.1%","14.9%","85.1%","64.4%","0.6%","11.5%","7.6%","0.2%","0.8%","14.9%"
"Skagway Municipality, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","1,300","655","645","101.6","1,181","119","1,181","1,027","58","59","34","0","3","119"
"    Percent","","1,300","50.4%","49.6%","(X)","90.8%","9.2%","90.8%","79.0%","4.5%","4.5%","2.6%","0.0%","0.2%","9.2%"
"Southeast Fairbanks Census Area, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","6,911","3,764","3,147","119.6","6,627","284","6,627","5,207","68","971","194","14","173","284"
"    Percent","","6,911","54.5%","45.5%","(X)","95.9%","4.1%","95.9%","75.3%","1.0%","14.1%","2.8%","0.2%","2.5%","4.1%"
"Wrangell City and Borough, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","2,510","1,356","1,154","117.5","2,302","208","2,302","1,636","8","571","43","32","12","208"
"    Percent","","2,510","54.0%","46.0%","(X)","91.7%","8.3%","91.7%","65.2%","0.3%","22.7%","1.7%","1.3%","0.5%","8.3%"
"Yakutat City and Borough, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","597","354","243","145.7","498","99","498","230","34","172","50","2","10","99"
"    Percent","","597","59.3%","40.7%","(X)","83.4%","16.6%","83.4%","38.5%","5.7%","28.8%","8.4%","0.3%","1.7%","16.6%"
"Yukon-Koyukuk Census Area, Alaska","","","","","","","","","","","","","","",""
"    Estimate","","5,305","2,772","2,533","109.4","4,934","371","4,934","1,182","5","3,703","32","2","10","371"
"    Percent","","5,305","52.3%","47.7%","(X)","93.0%","7.0%","93.0%","22.3%","0.1%","69.8%","0.6%","0.0%","0.2%","7.0%"
"Apache County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","71,714","35,388","36,326","97.4","69,973","1,741","69,973","15,787","545","52,565","262","55","759","1,741"
"    Percent","","71,714","49.3%","50.7%","(X)","97.6%","2.4%","97.6%","22.0%","0.8%","73.3%","0.4%","0.1%","1.1%","2.4%"
"Cochise County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","126,442","64,371","62,071","103.7","116,265","10,177","116,265","103,789","5,158","1,461","2,386","400","3,071","10,177"
"    Percent","","126,442","50.9%","49.1%","(X)","92.0%","8.0%","92.0%","82.1%","4.1%","1.2%","1.9%","0.3%","2.4%","8.0%"
"Coconino County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","142,254","70,124","72,130","97.2","136,036","6,218","136,036","89,806","1,929","37,159","2,737","175","4,230","6,218"
"    Percent","","142,254","49.3%","50.7%","(X)","95.6%","4.4%","95.6%","63.1%","1.4%","26.1%","1.9%","0.1%","3.0%","4.4%"
"Gila County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","53,846","26,671","27,175","98.1","51,192","2,654","51,192","39,844","391","8,665","446","32","1,814","2,654"
"    Percent","","53,846","49.5%","50.5%","(X)","95.1%","4.9%","95.1%","74.0%","0.7%","16.1%","0.8%","0.1%","3.4%","4.9%"
"Graham County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","38,304","20,458","17,846","114.6","36,046","2,258","36,046","29,683","683","4,814","262","41","563","2,258"
"    Percent","","38,304","53.4%","46.6%","(X)","94.1%","5.9%","94.1%","77.5%","1.8%","12.6%","0.7%","0.1%","1.5%","5.9%"
"Greenlee County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","9,465","5,062","4,403","115.0","9,009","456","9,009","8,297","175","364","38","0","135","456"
"    Percent","","9,465","53.5%","46.5%","(X)","95.2%","4.8%","95.2%","87.7%","1.8%","3.8%","0.4%","0.0%","1.4%","4.8%"
"La Paz County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","21,035","10,750","10,285","104.5","19,887","1,148","19,887","15,584","205","3,070","171","4","853","1,148"
"    Percent","","21,035","51.1%","48.9%","(X)","94.5%","5.5%","94.5%","74.1%","1.0%","14.6%","0.8%","0.0%","4.1%","5.5%"
"Maricopa County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","4,412,779","2,181,967","2,230,812","97.8","4,100,979","311,800","4,100,979","3,256,087","249,691","85,061","187,298","9,696","313,146","311,800"
"    Percent","","4,412,779","49.4%","50.6%","(X)","92.9%","7.1%","92.9%","73.8%","5.7%","1.9%","4.2%","0.2%","7.1%","7.1%"
"Mohave County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","210,998","106,442","104,556","101.8","201,506","9,492","201,506","185,584","1,976","4,323","2,506","470","6,647","9,492"
"    Percent","","210,998","50.4%","49.6%","(X)","95.5%","4.5%","95.5%","88.0%","0.9%","2.0%","1.2%","0.2%","3.2%","4.5%"
"Navajo County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","110,271","55,277","54,994","100.5","106,332","3,939","106,332","52,110","1,174","48,401","521","162","3,964","3,939"
"    Percent","","110,271","50.1%","49.9%","(X)","96.4%","3.6%","96.4%","47.3%","1.1%","43.9%","0.5%","0.1%","3.6%","3.6%"
"Pima County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","1,038,476","510,875","527,601","96.8","957,062","81,414","957,062","761,356","36,441","37,350","30,086","1,752","90,077","81,414"
"    Percent","","1,038,476","49.2%","50.8%","(X)","92.2%","7.8%","92.2%","73.3%","3.5%","3.6%","2.9%","0.2%","8.7%","7.8%"
"Pinal County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","447,559","232,422","215,137","108.0","416,697","30,862","416,697","343,543","20,151","21,226","7,366","1,568","22,843","30,862"
"    Percent","","447,559","51.9%","48.1%","(X)","93.1%","6.9%","93.1%","76.8%","4.5%","4.7%","1.6%","0.4%","5.1%","6.9%"
"Santa Cruz County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","46,594","22,436","24,158","92.9","41,639","4,955","41,639","36,420","398","292","200","0","4,329","4,955"
"    Percent","","46,594","48.2%","51.8%","(X)","89.4%","10.6%","89.4%","78.2%","0.9%","0.6%","0.4%","0.0%","9.3%","10.6%"
"Yavapai County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","232,396","113,499","118,897","95.5","222,864","9,532","222,864","207,549","1,577","3,159","2,377","142","8,060","9,532"
"    Percent","","232,396","48.8%","51.2%","(X)","95.9%","4.1%","95.9%","89.3%","0.7%","1.4%","1.0%","0.1%","3.5%","4.1%"
"Yuma County, Arizona","","","","","","","","","","","","","","",""
"    Estimate","","211,931","109,237","102,694","106.4","188,980","22,951","188,980","147,059","4,611","3,104","2,534","136","31,536","22,951"
"    Percent","","211,931","51.5%","48.5%","(X)","89.2%","10.8%","89.2%","69.4%","2.2%","1.5%","1.2%","0.1%","14.9%","10.8%"
"Arkansas County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","17,761","8,498","9,263","91.7","17,362","399","17,362","12,668","4,461","102","10","0","121","399"
"    Percent","","17,761","47.8%","52.2%","(X)","97.8%","2.2%","97.8%","71.3%","25.1%","0.6%","0.1%","0.0%","0.7%","2.2%"
"Ashley County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","20,000","9,659","10,341","93.4","19,773","227","19,773","14,440","4,977","8","34","92","222","227"
"    Percent","","20,000","48.3%","51.7%","(X)","98.9%","1.1%","98.9%","72.2%","24.9%","0.0%","0.2%","0.5%","1.1%","1.1%"
"Baxter County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","41,673","20,241","21,432","94.4","40,402","1,271","40,402","39,568","79","208","172","17","358","1,271"
"    Percent","","41,673","48.6%","51.4%","(X)","97.0%","3.0%","97.0%","94.9%","0.2%","0.5%","0.4%","0.0%","0.9%","3.0%"
"Benton County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","273,510","136,098","137,412","99.0","252,322","21,188","252,322","224,196","4,257","3,289","10,884","1,826","7,870","21,188"
"    Percent","","273,510","49.8%","50.2%","(X)","92.3%","7.7%","92.3%","82.0%","1.6%","1.2%","4.0%","0.7%","2.9%","7.7%"
"Boone County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","37,525","18,504","19,021","97.3","36,671","854","36,671","35,963","80","251","274","0","103","854"
"    Percent","","37,525","49.3%","50.7%","(X)","97.7%","2.3%","97.7%","95.8%","0.2%","0.7%","0.7%","0.0%","0.3%","2.3%"
"Bradley County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","10,805","5,102","5,703","89.5","10,622","183","10,622","7,223","2,974","357","7","0","61","183"
"    Percent","","10,805","47.2%","52.8%","(X)","98.3%","1.7%","98.3%","66.8%","27.5%","3.3%","0.1%","0.0%","0.6%","1.7%"
"Calhoun County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","5,160","2,581","2,579","100.1","5,007","153","5,007","3,840","1,143","0","0","15","9","153"
"    Percent","","5,160","50.0%","50.0%","(X)","97.0%","3.0%","97.0%","74.4%","22.2%","0.0%","0.0%","0.3%","0.2%","3.0%"
"Carroll County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","28,062","13,978","14,084","99.2","26,786","1,276","26,786","25,059","251","338","384","277","477","1,276"
"    Percent","","28,062","49.8%","50.2%","(X)","95.5%","4.5%","95.5%","89.3%","0.9%","1.2%","1.4%","1.0%","1.7%","4.5%"
"Chicot County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","10,433","5,167","5,266","98.1","10,199","234","10,199","4,441","5,611","16","63","0","68","234"
"    Percent","","10,433","49.5%","50.5%","(X)","97.8%","2.2%","97.8%","42.6%","53.8%","0.2%","0.6%","0.0%","0.7%","2.2%"
"Clark County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","22,341","10,587","11,754","90.1","21,905","436","21,905","15,634","5,408","44","142","12","665","436"
"    Percent","","22,341","47.4%","52.6%","(X)","98.0%","2.0%","98.0%","70.0%","24.2%","0.2%","0.6%","0.1%","3.0%","2.0%"
"Clay County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","14,710","7,238","7,472","96.9","14,394","316","14,394","14,053","72","57","4","0","208","316"
"    Percent","","14,710","49.2%","50.8%","(X)","97.9%","2.1%","97.9%","95.5%","0.5%","0.4%","0.0%","0.0%","1.4%","2.1%"
"Cleburne County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","25,063","12,516","12,547","99.8","24,618","445","24,618","24,079","227","222","83","0","7","445"
"    Percent","","25,063","49.9%","50.1%","(X)","98.2%","1.8%","98.2%","96.1%","0.9%","0.9%","0.3%","0.0%","0.0%","1.8%"
"Cleveland County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","8,063","3,825","4,238","90.3","7,917","146","7,917","6,807","1,087","23","0","0","0","146"
"    Percent","","8,063","47.4%","52.6%","(X)","98.2%","1.8%","98.2%","84.4%","13.5%","0.3%","0.0%","0.0%","0.0%","1.8%"
"Columbia County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","23,620","11,352","12,268","92.5","23,414","206","23,414","14,412","8,542","55","192","0","213","206"
"    Percent","","23,620","48.1%","51.9%","(X)","99.1%","0.9%","99.1%","61.0%","36.2%","0.2%","0.8%","0.0%","0.9%","0.9%"
"Conway County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","20,895","10,300","10,595","97.2","20,111","784","20,111","17,805","2,111","90","102","0","3","784"
"    Percent","","20,895","49.3%","50.7%","(X)","96.2%","3.8%","96.2%","85.2%","10.1%","0.4%","0.5%","0.0%","0.0%","3.8%"
"Craighead County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","109,081","53,244","55,837","95.4","105,150","3,931","105,150","84,686","16,601","214","1,450","6","2,193","3,931"
"    Percent","","109,081","48.8%","51.2%","(X)","96.4%","3.6%","96.4%","77.6%","15.2%","0.2%","1.3%","0.0%","2.0%","3.6%"
"Crawford County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","63,118","31,106","32,012","97.2","60,525","2,593","60,525","55,367","1,007","1,229","1,030","28","1,864","2,593"
"    Percent","","63,118","49.3%","50.7%","(X)","95.9%","4.1%","95.9%","87.7%","1.6%","1.9%","1.6%","0.0%","3.0%","4.1%"
"Crittenden County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","48,381","23,017","25,364","90.7","44,737","3,644","44,737","20,655","23,512","87","361","22","100","3,644"
"    Percent","","48,381","47.6%","52.4%","(X)","92.5%","7.5%","92.5%","42.7%","48.6%","0.2%","0.7%","0.0%","0.2%","7.5%"
"Cross County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","16,576","7,984","8,592","92.9","15,230","1,346","15,230","12,232","2,949","32","7","0","10","1,346"
"    Percent","","16,576","48.2%","51.8%","(X)","91.9%","8.1%","91.9%","73.8%","17.8%","0.2%","0.0%","0.0%","0.1%","8.1%"
"Dallas County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","7,114","3,455","3,659","94.4","6,996","118","6,996","3,834","3,063","36","0","28","35","118"
"    Percent","","7,114","48.6%","51.4%","(X)","98.3%","1.7%","98.3%","53.9%","43.1%","0.5%","0.0%","0.4%","0.5%","1.7%"
"Desha County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","11,538","5,307","6,231","85.2","11,364","174","11,364","5,631","5,471","40","46","0","176","174"
"    Percent","","11,538","46.0%","54.0%","(X)","98.5%","1.5%","98.5%","48.8%","47.4%","0.3%","0.4%","0.0%","1.5%","1.5%"
"Drew County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","18,263","8,886","9,377","94.8","17,919","344","17,919","12,506","5,198","3","5","0","207","344"
"    Percent","","18,263","48.7%","51.3%","(X)","98.1%","1.9%","98.1%","68.5%","28.5%","0.0%","0.0%","0.0%","1.1%","1.9%"
"Faulkner County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","124,800","60,667","64,133","94.6","120,734","4,066","120,734","101,992","14,357","453","1,434","167","2,331","4,066"
"    Percent","","124,800","48.6%","51.4%","(X)","96.7%","3.3%","96.7%","81.7%","11.5%","0.4%","1.1%","0.1%","1.9%","3.3%"
"Franklin County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","17,785","8,845","8,940","98.9","17,398","387","17,398","16,573","175","287","133","59","171","387"
"    Percent","","17,785","49.7%","50.3%","(X)","97.8%","2.2%","97.8%","93.2%","1.0%","1.6%","0.7%","0.3%","1.0%","2.2%"
"Fulton County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","12,301","6,025","6,276","96.0","11,847","454","11,847","11,643","41","112","16","26","9","454"
"    Percent","","12,301","49.0%","51.0%","(X)","96.3%","3.7%","96.3%","94.7%","0.3%","0.9%","0.1%","0.2%","0.1%","3.7%"
"Garland County, Arkansas","","","","","","","","","","","","","","",""
"    Estimate","","99,043","47,468","51,575","92.0","96,071","2,972","96,071","84,195","8,275","974","810","39","1,778","2,972"
